project_id,anomaly_score,is_flagged
"WS/ MP005/2025-2026/203703-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09783437218836355,False
"WS/ MP005/2025-2026/203704-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203705-Construction of roads, link roads, pathways or any other road with or without drainage system",0.10492676348852309,False
"WS/ MP005/2025-2026/203706-Construction of roads, link roads, pathways or any other road with or without drainage system",0.10207097393528963,False
"WS/ MP005/2025-2026/203712-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09775023139116867,False
WS/ MP005/2025-2026/203714-Construction of additional rooms and halls in the existing public and community building,0.08417882230294832,False
"WS/ MP005/2025-2026/203723-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0874364985742383,False
"WS/ MP005/2025-2026/203726-Construction of roads, link roads, pathways or any other road with or without drainage system",0.074724924484175,False
"WS/ MP005/2025-2026/203730-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203737-Construction of roads, link roads, pathways or any other road with or without drainage system",0.074724924484175,False
